,소재지도로명주소,위도,경도,시도,시군구,기타,아침,점심,저녁,월,화,수,목,금,토,일,노인만 대상,운영시작,운영종료년도,폐업,급식일
1251,광주광역시 북구 우치로219(오치동),35.18451618,126.9056858,광주광역시,북구,우치로219(오치동),0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
1252,광주광역시 광산구 목련로 156(운남동),35.1714407459,126.8159420795,광주광역시,광산구,목련로 156(운남동),0,1,0,1,0,0,0,0,1,0,1,2020,2020,폐업,2
1253,광주광역시 광산구 송정로 52번길 20(도산동),35.1348590779,126.7951506782,광주광역시,광산구,송정로 52번길 20(도산동),0,1,0,1,0,0,0,0,1,0,1,2020,2020,폐업,2
1254,광주광역시 광산구 우산로 17,35.1598235851,126.8041452439,광주광역시,광산구,우산로 17,0,1,0,1,0,0,0,0,1,0,1,2020,2020,폐업,2
1255,광주광역시 광산구 월곡산정로 12,35.1663165195,126.8038635,광주광역시,광산구,월곡산정로 12,0,1,0,1,0,0,0,0,1,0,1,2020,2020,폐업,2
1256,강원도 태백시 방터골2길 9-17,37.0991574,129.047353,강원도,태백시,방터골2길 9-17,0,1,0,0,0,1,1,0,0,0,1,0,0,운영,2
1257,강원도 태백시 보드미길 31,37.1026845,129.0069988019,강원도,태백시,보드미길 31,0,1,0,0,0,1,1,0,0,0,1,0,0,운영,2
1258,강원도 태백시 학마을길 101,37.1526963,128.9861568448,강원도,태백시,학마을길 101,0,1,0,0,0,0,1,0,0,0,1,0,0,운영,1
1259,강원도 태백시 태백로 398-8,37.2011561,128.958622,강원도,태백시,태백로 398-8,0,1,0,0,0,0,0,1,0,0,1,0,0,운영,1
1260,강원도 태백시 먹거리 1길 10,37.1739219167,128.9888939444,강원도,태백시,먹거리 1길 10,0,1,0,0,0,0,0,1,0,0,1,0,0,운영,1
1261,강원도 태백시 서학1길 23-22,37.15524125,128.979607,강원도,태백시,서학1길 23-22,0,1,0,0,0,0,0,0,0,0,1,2020,2020,폐업,0
1262,제주특별자치도 서귀포시 태평로512번길 9,33.24995375,126.5742209,제주특별자치도,서귀포시,태평로512번길 9,0,1,0,1,0,1,0,1,0,0,1,0,0,운영,3
1263,제주특별자치도 서귀포시 동홍로 56,33.2537770823,126.5680683470,제주특별자치도,서귀포시,동홍로 56,0,1,0,0,0,0,1,0,0,0,1,0,0,운영,1
1264,제주특별자치도 서귀포시 성산읍 일출로 14-11,33.4466838299,126.9132023564,제주특별자치도,서귀포시,성산읍 일출로 14-11,0,1,0,0,0,0,0,0,0,0,1,0,0,운영,0
1265,제주특별자치도 서귀포시 대정읍 신영로 23,33.22390252,126.2478797,제주특별자치도,서귀포시,대정읍 신영로 23,0,1,0,0,1,0,0,1,0,0,1,0,0,운영,2
1266,서울특별시 노원구 덕릉로 115다길 68,37.6698384847,127.078938,서울특별시,노원구,덕릉로 115다길 68,0,1,0,0,1,1,0,1,1,1,1,0,0,운영,5
1267,서울특별시 노원구 한글비석로 182,37.643746,127.076731,서울특별시,노원구,한글비석로 182,0,1,0,1,1,1,1,1,0,0,0,0,0,운영,5
1268,서울특별시 노원구 노원구 공릉로 351,37.637529,127.069874,서울특별시,노원구,노원구 공릉로 351,0,1,0,1,1,1,1,1,1,1,1,0,0,운영,7
1269,서울특별시 노원구 상계로37길 11,37.670955,127.079221,서울특별시,노원구,상계로37길 11,0,1,1,0,1,0,1,0,1,0,1,0,0,운영,3
1270,전라남도 무안군 일로읍 삼일로 493,34.85095027,126.4900989,전라남도,무안군,일로읍 삼일로 493,0,1,0,1,0,1,0,1,0,0,1,2018,0,운영,3
1271,전라남도 무안군 무안읍 창포로 4,34.99033857,126.4728549,전라남도,무안군,무안읍 창포로 4,0,1,0,1,0,1,0,1,0,0,1,2018,0,운영,3
1272,"대구광역시 수성구 용학로 325 (지산동, 지산5단지아파트)",35.82406842,128.6425205,대구광역시,수성구,"용학로 325 (지산동, 지산5단지아파트)",0,1,0,1,0,0,0,1,0,0,1,0,0,운영,2
1273,대구광역시 수성구 청호로84길 71(범어동),35.85291374,128.6405362,대구광역시,수성구,청호로84길 71(범어동),0,0,1,0,1,0,0,0,0,0,1,0,0,운영,1
1274,대구광역시 수성구 교학로4길 39 (만촌동),35.8547788,128.6507608,대구광역시,수성구,교학로4길 39 (만촌동),0,1,0,0,1,0,0,0,0,0,1,0,0,운영,1
1275,대구광역시 수성구 용학로50길 46 (지산동),35.81873116,128.6353028,대구광역시,수성구,용학로50길 46 (지산동),0,1,0,0,0,0,0,0,1,0,1,0,0,운영,1
1276,대구광역시 달서구 대명천로 28,35.8390832,128.5561437,대구광역시,달서구,대명천로 28,0,1,0,0,1,1,1,1,0,0,1,0,0,운영,4
1277,대구광역시 달서구 와룡로2길 42(본동),35.8339287,128.5400992,대구광역시,달서구,와룡로2길 42(본동),0,1,0,0,0,1,0,0,1,0,1,0,0,운영,2
1278,대구광역시 달서구 월곡로26길 15-4(상인동),35.8088304,128.5494408,대구광역시,달서구,월곡로26길 15-4(상인동),0,1,0,1,1,1,0,1,1,1,1,0,0,운영,6
1279,대구광역시 달서구 학산로7길 39(월성동),35.83157511,128.5298717,대구광역시,달서구,학산로7길 39(월성동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1280,대구광역시 달서구 월성로 77(월성동),35.83004104,128.5283373,대구광역시,달서구,월성로 77(월성동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1281,대구광역시 달서구 송현로 113(송현동),35.82712797,128.5433262,대구광역시,달서구,송현로 113(송현동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1282,대구광역시 달서구 상화로 371(상인동),35.80867638,128.5522443,대구광역시,달서구,상화로 371(상인동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1283,대구광역시 달서구 신당로 56(신당동),35.85230021,128.4988203,대구광역시,달서구,신당로 56(신당동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1284,대구광역시 달서구 신당로 55(신당동),35.85384566,128.4974502,대구광역시,달서구,신당로 55(신당동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1285,대구광역시 달서구 대명천로 28,35.8390701688,128.5561741581,대구광역시,달서구,대명천로 28,0,1,0,0,0,0,0,1,0,0,1,2014,0,운영,1
1286,경상남도 진주시 유곡죽전길 7-1,35.19394261,128.0668051,경상남도,진주시,유곡죽전길 7-1,0,1,0,1,1,1,1,1,1,0,1,2003,0,운영,6
1287,경상남도 진주시 장대로 44,35.19545239,128.0878031,경상남도,진주시,장대로 44,0,1,0,0,1,0,1,0,0,0,1,2005,0,운영,2
1288,경상남도 진주시 의병로 49,35.19735834,128.0680818,경상남도,진주시,의병로 49,0,1,0,0,1,0,0,1,0,1,1,1994,0,운영,3
1289,경상남도 진주시 봉수대길5번길 3,35.18166399,128.0827263,경상남도,진주시,봉수대길5번길 3,0,1,0,0,0,1,1,0,0,0,1,2006,0,운영,2
1290,경상남도 진주시 대신로243번길 16,35.18236699,128.1154578,경상남도,진주시,대신로243번길 16,0,1,0,0,1,0,1,0,0,0,1,2005,0,운영,2
1291,경상남도 진주시 대평면 한들길 6,35.23021235,127.962763,경상남도,진주시,대평면 한들길 6,0,1,0,1,1,1,1,1,0,0,1,2009,0,운영,5
1292,경상남도 진주시 가호로 26,35.16285544,128.1105011,경상남도,진주시,가호로 26,0,1,0,0,0,1,0,0,0,0,1,2008,0,운영,1
1293,경상남도 진주시 상대로69번길 11,35.18528355,128.1196344,경상남도,진주시,상대로69번길 11,0,1,0,0,0,0,0,0,0,0,1,2008,0,운영,0
1294,경상남도 진주시 동진로335번길 13,35.18176066,128.1267001,경상남도,진주시,동진로335번길 13,0,1,0,1,1,1,1,1,0,0,1,2006,0,운영,5
1295,경상남도 진주시 모덕로233번길 5,35.18922319,128.1192889,경상남도,진주시,모덕로233번길 5,0,1,0,0,0,0,0,1,0,0,1,2011,0,운영,1
1296,경상남도 진주시 진주대로 1178,35.1953086713,128.0747125763,경상남도,진주시,진주대로 1178,0,1,0,1,1,1,1,1,0,0,1,1994,0,운영,5
1297,경상남도 진주시 진주성로 108,35.19912962,128.075606,경상남도,진주시,진주성로 108,0,1,0,0,0,1,0,0,0,0,1,2005,0,운영,1
1298,경상남도 진주시 명석면 가화로 664-19,35.23682515,127.9973915,경상남도,진주시,명석면 가화로 664-19,0,1,0,0,1,0,0,0,0,0,1,2011,0,운영,1
1299,경기도 남양주시 오남읍 진건오남로830번길 29-8,37.70190138,127.2033228,경기도,남양주시,오남읍 진건오남로830번길 29-8,0,1,0,0,0,0,1,0,0,0,1,0,0,운영,1
1300,경상북도 칠곡군 왜관읍 중앙로5길 18-46,35.99521732,128.3999035,경상북도,칠곡군,왜관읍 중앙로5길 18-46,0,1,0,1,0,0,0,1,0,0,1,1997,0,운영,2
1301,부산광역시 해운대구 좌동로 126 (좌동),35.17379535,129.1787887,부산광역시,해운대구,좌동로 126 (좌동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1302,부산광역시 해운대구 반여로 165 (반여동),35.20575971,129.1263361,부산광역시,해운대구,반여로 165 (반여동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1303,부산광역시 해운대구 재반로12번길 16 (재송동),35.17967041,129.1275308,부산광역시,해운대구,재반로12번길 16 (재송동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1304,부산광역시 해운대구 재반로226번길 13-73 (반여동),35.19829067,129.131871,부산광역시,해운대구,재반로226번길 13-73 (반여동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1305,부산광역시 해운대구 아랫반송로1번길 15 (반송동),35.2264003,129.146906,부산광역시,해운대구,아랫반송로1번길 15 (반송동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1306,부산광역시 해운대구 신반송로 20 (반송동),35.22861078,129.1573931,부산광역시,해운대구,신반송로 20 (반송동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1307,부산광역시 해운대구 신반송로 159 (반송동),35.22850858,129.1625125,부산광역시,해운대구,신반송로 159 (반송동),0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1308,대구광역시 동구 신암남로24길 65-2 (신암동),35.88206798,128.6325736,대구광역시,동구,신암남로24길 65-2 (신암동),0,0,1,0,0,0,1,0,1,0,1,0,2019,폐업,2
1309,서울특별시 동대문구 제기로33길25(청량리동),37.5872482816,127.0500257811,서울특별시,동대문구,제기로33길25(청량리동),0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
1310,서울특별시 동대문구 한천로18길48(장안동),37.5679518526,127.0661722003,서울특별시,동대문구,한천로18길48(장안동),0,1,0,1,0,0,0,1,0,0,1,0,0,운영,2
1311,서울특별시 동대문구 황물로 8(답십리동),37.5763373977,127.0451914217,서울특별시,동대문구,황물로 8(답십리동),0,1,0,1,0,0,0,0,1,0,1,0,0,운영,2
1312,경상북도 영천시 충효로 147,35.9768245,128.9441375,경상북도,영천시,충효로 147,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1313,충청남도 태안군 태안읍 경이정1길 34,36.7557751412,126.2965074883,충청남도,태안군,태안읍 경이정1길 34,0,1,0,0,1,0,0,1,0,0,1,2020,2020,폐업,2
1314,경상북도 경주시 승삼1길 32,35.87888937,129.2309559,경상북도,경주시,승삼1길 32,0,1,0,1,1,1,1,1,1,0,1,1994,0,운영,6
1315,경상북도 경주시 양정로 144-21,35.8470706,129.2220825,경상북도,경주시,양정로 144-21,0,1,0,0,1,1,1,1,0,0,1,1994,0,운영,4
1316,경상북도 경주시 원화로341번길 5,35.85143181,129.2168077,경상북도,경주시,원화로341번길 5,0,1,0,1,0,1,0,1,0,0,1,2001,0,운영,3
1317,경상북도 경주시 양정로251번길 19,35.85501696,129.2219324,경상북도,경주시,양정로251번길 19,0,1,0,1,1,1,1,1,1,0,1,1993,0,운영,6
1318,충청북도 괴산군 괴산읍 동진천길 51,36.8079474,127.7973005,충청북도,괴산군,괴산읍 동진천길 51,0,1,0,1,0,0,0,1,0,0,1,2019,2019,폐업,2
1319,경상남도 통영시 발개로 153 (도남동),34.82684284,128.4210592,경상남도,통영시,발개로 153 (도남동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
1320,경상남도 통영시 안개4길 94 (무전동),34.85923133,128.4323969,경상남도,통영시,안개4길 94 (무전동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
1321,"경상남도 통영시 여황로 165-14 (도천동, 도천아파트)",34.84033422,128.4131002,경상남도,통영시,"여황로 165-14 (도천동, 도천아파트)",0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
1322,경상남도 통영시 욕지면 중촌길 181-1,34.63666831,128.2627431,경상남도,통영시,욕지면 중촌길 181-1,0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
1323,충청남도 논산시 논산대로 412,36.19719203,127.1054896,충청남도,논산시,논산대로 412,0,1,0,1,1,1,1,1,0,0,0,0,0,운영,5
1324,서울특별시 광진구 자양번영로 35(자양동),37.532877,127.0752330874,서울특별시,광진구,자양번영로 35(자양동),0,1,0,1,1,1,1,1,1,0,1,2010,0,운영,6
1325,서울특별시 광진구 군자로 88(군자동),37.551093,127.0715983534,서울특별시,광진구,군자로 88(군자동),0,1,0,1,1,1,1,1,0,0,1,2010,0,운영,5
1326,경기도 이천시 장호원읍 서동대로8965번길 57,37.1156648002,127.6295069,경기도,이천시,장호원읍 서동대로8965번길 57,0,1,0,1,1,1,1,1,0,0,1,2014,0,운영,5
1327,경기도 이천시 경충대로2652번길 1,37.2762536,127.4380392330,경기도,이천시,경충대로2652번길 1,0,1,0,1,1,1,1,1,0,0,1,2007,0,운영,5
1328,경기도 이천시 영창로 293,37.2811992868,127.4550451774,경기도,이천시,영창로 293,0,1,0,1,1,1,1,1,1,0,1,2003,0,운영,6
1329,경기도 이천시 부발읍 경충대로 2264,37.2613156501,127.4760332356,경기도,이천시,부발읍 경충대로 2264,0,1,0,1,1,1,1,1,0,0,1,2012,0,운영,5
1330,경기도 이천시 남천로 31,37.2782608,127.4410593,경기도,이천시,남천로 31,0,1,0,1,1,1,1,1,0,0,1,2014,0,운영,5
1331,충청북도 진천군 진천읍 중앙북1길 11-10,36.8610703850,127.4394349761,충청북도,진천군,진천읍 중앙북1길 11-10,0,1,0,1,0,0,0,1,0,0,1,2000,2020,폐업,2
1332,경기도 화성시 여울로2길 33,37.2052035784,127.051495,경기도,화성시,여울로2길 33,0,1,0,1,0,0,0,1,0,0,1,2015,0,운영,2
1333,경기도 화성시 동탄순환대로24길 101,37.2050644404,127.1194339478,경기도,화성시,동탄순환대로24길 101,0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
1334,경기도 화성시 동탄대로8길 36,37.170597,127.1104574389,경기도,화성시,동탄대로8길 36,0,1,0,1,0,0,0,1,0,0,1,2019,0,운영,2
1335,경기도 화성시 병점중앙로10번길 10,37.2001094857,127.045919,경기도,화성시,병점중앙로10번길 10,0,1,0,0,1,0,0,0,0,0,1,2017,0,운영,1
1336,경기도 화성시 송산면 사강로 145,37.213075,126.7320229412,경기도,화성시,송산면 사강로 145,0,1,0,1,0,0,0,1,0,0,1,2014,0,운영,2
1337,경기도 화성시 향남읍 토성로 37-22,37.1287337387,126.9359181757,경기도,화성시,향남읍 토성로 37-22,0,1,0,1,0,0,0,1,0,0,1,2014,0,운영,2
1338,경기도 화성시 향남읍 행정서로1길 9-10,37.1256560746,126.9137568150,경기도,화성시,향남읍 행정서로1길 9-10,0,1,0,1,0,1,0,0,0,0,1,2008,0,운영,2
1339,경기도 화성시 남양읍 남양성지로 163,37.2106074790,126.8204214439,경기도,화성시,남양읍 남양성지로 163,0,1,0,1,0,0,0,1,0,0,1,2018,0,운영,2
1340,충청북도 충주시 예성로 360(연수동),36.9892183178,127.9364973763,충청북도,충주시,예성로 360(연수동),0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
1341,"충청북도 충주시 사직산21길 34(문화동, 충주시 건강복지타운)",36.9711203040,127.9284012370,충청북도,충주시,"사직산21길 34(문화동, 충주시 건강복지타운)",0,1,0,1,1,1,1,1,0,0,1,2020,2020,폐업,5
1342,인천광역시 부평구 굴포로 114,37.51115251,126.733802,인천광역시,부평구,굴포로 114,0,1,0,1,1,1,1,1,0,0,1,1997,0,운영,5
1343,인천광역시 부평구 주부토로 206,37.51297827,126.728407,인천광역시,부평구,주부토로 206,0,1,0,1,1,1,1,1,0,0,1,2004,0,운영,5
1344,인천광역시 부평구 평천로 447,37.51742234,126.7397567,인천광역시,부평구,평천로 447,0,1,0,1,1,1,1,1,0,0,1,2004,0,운영,5
1345,인천광역시 부평구 경인로 963-1,37.48772872,126.7269154,인천광역시,부평구,경인로 963-1,0,1,0,1,1,1,1,1,1,0,1,1999,0,운영,6
1346,대구광역시 중구 태평로210 (성내1동),35.8736113,128.6005048,대구광역시,중구,태평로210 (성내1동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
1347,대구광역시 중구 문우관길 73 (남산2동),35.8640392,128.5928558,대구광역시,중구,문우관길 73 (남산2동),0,1,0,1,1,1,1,0,1,0,1,0,0,운영,5
1348,대구광역시 중구 공평로8길 15(삼덕동2가),35.8669683,128.6010507,대구광역시,중구,공평로8길 15(삼덕동2가),0,1,0,0,0,0,1,1,1,0,0,0,0,운영,3
1349,대구광역시 중구 국채보상로102길 50,35.86766675,128.5855669,대구광역시,중구,국채보상로102길 50,0,0,1,0,0,0,0,0,1,0,0,0,0,운영,1
1350,대구광역시 남구 이천로28길 8-52(이천동),35.8526595,128.5992856,대구광역시,남구,이천로28길 8-52(이천동),0,1,0,0,0,0,0,0,1,0,0,0,0,운영,1
1351,대구광역시 중구 태평로 297,35.8733818,128.6096982,대구광역시,중구,태평로 297,0,1,0,0,0,0,0,0,0,1,0,0,0,운영,1
1352,대구광역시 중구 태평로 204(태평로1가),35.8737922869,128.5998807,대구광역시,중구,태평로 204(태평로1가),0,1,0,0,1,0,1,0,1,0,1,0,0,운영,3
1353,대구광역시 서구 서대구로41길 10 (평리동),35.876913,128.5536775,대구광역시,서구,서대구로41길 10 (평리동),0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
1354,대구광역시 서구 통학로20길 6 (평리동),35.8690463,128.5647444,대구광역시,서구,통학로20길 6 (평리동),0,1,0,0,0,1,0,1,0,0,1,2019,2019,폐업,2
1355,대구광역시 서구 서대구로3길 29-4 (내당동),35.8585723,128.5534486,대구광역시,서구,서대구로3길 29-4 (내당동),0,1,0,0,1,0,1,0,1,0,1,2019,2019,폐업,3
1356,대구광역시 서구 국채보상로66길 48-1,35.8677266260,128.5667205669,대구광역시,서구,국채보상로66길 48-1,0,1,0,1,1,1,0,0,0,0,1,0,0,운영,3
1357,대구광역시 서구 옥산로6길 9,35.8857236027,128.5788840147,대구광역시,서구,옥산로6길 9,0,1,0,0,1,1,1,0,0,0,0,0,0,운영,3
1358,대구광역시 서구 국채보상로 365,35.8725988559,128.5706739358,대구광역시,서구,국채보상로 365,0,1,0,1,0,1,0,0,1,0,0,0,0,운영,3
1359,대구광역시 서구 문화로63길 19-1,35.8775464506,128.5680300625,대구광역시,서구,문화로63길 19-1,0,1,0,1,0,0,0,1,1,0,0,0,0,운영,3
1360,대구광역시 남구 대봉로 108,35.8482195,128.6041693,대구광역시,남구,대봉로 108,0,1,0,0,1,0,1,1,1,0,0,0,0,운영,4
1361,대구광역시 남구 중앙대로 126,35.8443975,128.5910558,대구광역시,남구,중앙대로 126,0,1,0,0,0,0,0,0,1,0,0,0,0,운영,1
1362,대구광역시 남구 중앙대로 38길 17,35.849252,128.5919719,대구광역시,남구,중앙대로 38길 17,0,1,0,1,1,1,1,1,0,0,0,0,0,운영,5
1363,대구광역시 남구 대덕초등길 66,35.83107302,128.5621425,대구광역시,남구,대덕초등길 66,1,1,0,0,0,0,0,1,1,0,0,0,0,운영,2
1364,대구광역시 남구 큰골길 137,35.8361751,128.5837978,대구광역시,남구,큰골길 137,0,1,0,0,0,0,0,0,1,0,0,0,0,운영,1
1365,대구광역시 북구 칠성남로38길 22,35.8752186,128.6002182,대구광역시,북구,칠성남로38길 22,0,1,1,0,0,1,0,0,1,0,1,0,0,운영,2
1366,대구광역시 북구 연암로 183,35.9010957,128.5958916,대구광역시,북구,연암로 183,0,1,0,1,0,1,1,1,0,0,1,0,0,운영,4
1367,대구광역시 북구 관음동로9길 10-25,35.9378261,128.5455021,대구광역시,북구,관음동로9길 10-25,0,1,0,0,1,1,0,0,0,0,1,0,0,운영,2
1368,대구광역시 북구 관음동로9길 10-25,35.9378261,128.5455021,대구광역시,북구,관음동로9길 10-25,0,1,0,1,0,0,0,0,0,0,0,0,0,운영,1
1369,대구광역시 북구 칠곡중앙대로52길 38,35.9218148,128.5495474,대구광역시,북구,칠곡중앙대로52길 38,0,1,0,0,0,0,1,0,0,0,0,0,0,운영,1
